FeatureID,Class,Order,Family,Genus,Species,Classifier
4d517b15eda94f872ec9a70fe8112a7e,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn
0f3f71788592f472726874ee9197c487,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn
9c1359f62e5bdbb56af80d781cec2e0c,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn
b8d89230695be8decddc0dae735f1ae0,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn
92ec4b84c692c4b032f196445cffe959,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn
0dda79c5b0a88dd93cd5e3035c2e733f,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn
24a8a155bfa44d1dd16872356273ad6c,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn
13eadb8ab5154acb0d120eaeed571fac,Insecta,Hymenoptera,Diapriidae,NA,NA,VSEARCH
514fa0097a4063b821a9d37f28dbd1d6,Insecta,Hymenoptera,Dryinidae,Aphelopus,NA,sklearn
2c171beb1263b64496910ed03b2cf25d,Insecta,Hymenoptera,Eulophidae,NA,NA,sklearn
195f9746d645f6649e348f5633e6a396,Insecta,Hymenoptera,Formicidae,Aphaenogaster,NA,VSEARCH
fbf9d6211562027ea310e9fd504f5695,Insecta,Hymenoptera,Formicidae,Brachymyrmex,Brachymyrmex depilis,VSEARCH
9e6d35d1456fee5aa62006656e429c9d,Insecta,Hymenoptera,Formicidae,Formica,NA,VSEARCH
bedfc04ccca070a02d83d5b374322fa4,Insecta,Hymenoptera,Formicidae,Myrmica,NA,sklearn
ef672f9b7fe98f85b24d0d7bb969406a,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole tysoni,VSEARCH
5db19517612f26a3777f9bf35693d876,Insecta,Hymenoptera,Formicidae,Solenopsis,Solenopsis molesta,VSEARCH
cfa3bcd864c43b6d19225dfcfabd528a,Insecta,Hymenoptera,Formicidae,NA,NA,sklearn
4072b7b92a0f9ef9a14db8347dbca4c9,Insecta,Hymenoptera,Ichneumonidae,Trathala,NA,sklearn
e53bf5e731c6ee8adff526f0a3303922,Insecta,Hymenoptera,Ichneumonidae,Trathala,NA,sklearn
5e5c7f33235b6856c02a29baa13e5500,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn
91eedbd8015b72454054baf3cd9a250c,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn
af4d2344acc81bb9286746b20b3f3304,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn
d3e176822a1786f03d917d5da3662004,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn
dc4c74f5170c3af5a7a82278d95e8615,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn
08790b8b6f2af852514fe38b52260a07,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn
0a95798279873312d1c9b32e932b1120,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn
f81baae0f1a581a7ded69b1e6ebca4ae,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn
b8cbdf9130728544988167c711298ee0,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn
eabeefba5e6e6abe4f89cfec3dea21d3,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn
a07dc9eb27e63b7c55c0c0d9ac43d062,Insecta,Hymenoptera,Ichneumonidae,NA,NA,VSEARCH
509432d06d5779bba37d76c6335db957,Insecta,Hymenoptera,Ichneumonidae,NA,NA,VSEARCH
090ef9787fee7f6374a035775d1c5ac8,Insecta,Hymenoptera,Perilampidae,Perilampus,Perilampus anomocerus gr n sp. Darling1,sklearn
48fc02406191e03dec17b81dc454e802,Insecta,Hymenoptera,Perilampidae,Perilampus,Perilampus hyalinusDHJ08,sklearn
bb7e55760eb6c4271e7e7030d5963bed,Insecta,Hymenoptera,Perilampidae,Perilampus,Perilampus Janzen16,sklearn
afd1a657aba5da6a27162417cc336b2d,Insecta,Hymenoptera,Perilampidae,Perilampus,Perilampus Janzen16,sklearn
a9c3ac7f7047e9506086cf3492af8432,Insecta,Hymenoptera,Perilampidae,Perilampus,Perilampus Janzen16,sklearn
422e65df448164117d69d027610d1626,Insecta,Hymenoptera,Perilampidae,Perilampus,NA,sklearn
b8394b198be3d7c31332b82955f9aa3d,Insecta,Hymenoptera,Tenthredinidae,NA,NA,VSEARCH
3151585e31513aad0d7f8e3c18f3bd4a,Insecta,Hymenoptera,Vespidae,Monobia,Monobia quadridens,VSEARCH
d190df48e75f5e52d62ddcb4c9c19a6a,Insecta,Lepidoptera,Autostichidae,Glyphidocera,Glyphidocera dimorphella,VSEARCH
feaf444f0455212a01aea0d3fe2ee2f5,Insecta,Lepidoptera,Autostichidae,Glyphidocera,Glyphidocera juniperella,VSEARCH
c5dd9d3f7e026017b9445045c0bb2b8e,Insecta,Lepidoptera,Autostichidae,NA,NA,VSEARCH
1ca979456c4636653923abe56dcdf158,Insecta,Lepidoptera,Blastobasidae,Asaphocrita,Asaphocrita aphidiella,VSEARCH
c8f191580ddbebea83080d3dec1215b9,Insecta,Lepidoptera,Blastobasidae,Blastobasis,Blastobasis glandulella,VSEARCH
51a06bc43a9728c6f30e494e2817a7f3,Insecta,Lepidoptera,Blastobasidae,Blastobasis,Blastobasis taurusella,VSEARCH
3ac62fcf2bb88923a1070b18ca7ce25c,Insecta,Lepidoptera,Blastobasidae,Blastobasis,NA,VSEARCH
f132beb85046c1e54f167b780359601c,Insecta,Lepidoptera,Blastobasidae,Hypatopa,Hypatopa spoliatella,VSEARCH
1d0e06e8fbee0239a061169dbca389e4,Insecta,Lepidoptera,Blastobasidae,Hypatopa,Hypatopa vestaliella,VSEARCH
7bb7358cbef7fc63c0f81aab2a852fbe,Insecta,Lepidoptera,Blastobasidae,Pigritia,Pigritia fidella,sklearn
35992f8508a478890e22bef5e9bf98ce,Insecta,Lepidoptera,Blastobasidae,Pigritia,Pigritia fidella,VSEARCH
61c602d65c5cab8daa647cd51cd08c3a,Insecta,Lepidoptera,Blastobasidae,Pigritia,Pigritia fidella,VSEARCH
f4bdb7ebb872b2b4c1e8c39ee2f8d1e8,Insecta,Lepidoptera,Blastobasidae,Pigritia,Pigritia laticapitella,VSEARCH
bad688fa15107c5f2a6b0c448f6f602b,Insecta,Lepidoptera,Blastobasidae,NA,NA,VSEARCH
9629e4d43b0df690c2144aa8fb51b4ac,Insecta,Lepidoptera,Bucculatricidae,Bucculatrix,Bucculatrix solidaginiella,sklearn
e89e6fc003dfd84fcc809c0b32447c13,Insecta,Lepidoptera,Bucculatricidae,Bucculatrix,NA,VSEARCH
741f8d7d99ab86fd03b63fc698db2b07,Insecta,Lepidoptera,Carposinidae,Carposina,NA,sklearn
288112143254e783b3528725774fa7af,Insecta,Lepidoptera,Carposinidae,Carposina,NA,VSEARCH
5ba4b9e051ff0f529fedb8595f01fca8,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora borea,VSEARCH
6579fd110c670dc92b5a855c8854a7dd,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora duplicis group,VSEARCH
0051c96192fb4b65d012ab3b0d9858ee,Insecta,Lepidoptera,Coleophoridae,Coleophora,NA,VSEARCH
c823e8e5eb07cd2b7979e68dbaed16d5,Insecta,Lepidoptera,Coleophoridae,Coleophora,NA,VSEARCH
d4cde1500cf1e92efda992fc3933619d,Insecta,Lepidoptera,Cosmopterigidae,Cosmopterix,Cosmopterix turbidella,VSEARCH
d434e1738ddb7c1f9c4a613774dc0e4c,Insecta,Lepidoptera,Cosmopterigidae,Limnaecia,NA,VSEARCH
183cc807f31d7bd4fda10446cbbae15a,Insecta,Lepidoptera,Cosmopterigidae,Perimede,Perimede circitor,VSEARCH
64722973892ec070fa93740d219a48ad,Insecta,Lepidoptera,Cosmopterigidae,Perimede,Perimede erransella,VSEARCH
d9c463f54218445e6e9bad4c2fb0e598,Insecta,Lepidoptera,Cosmopterigidae,Perimede,NA,VSEARCH
1dc6242caecaf9d7ad747438f4a5cbde,Insecta,Lepidoptera,Cosmopterigidae,Perimede,NA,VSEARCH
68e5b0ee3fac7993825116530774a236,Insecta,Lepidoptera,Cosmopterigidae,Walshia,Walshia dispar,VSEARCH
207532ed555302ea6f13e7d290adb92e,Insecta,Lepidoptera,Cosmopterigidae,Walshia,Walshia miscecolorella,VSEARCH
ec88942cace8bd57a0b823a2cac993e1,Insecta,Lepidoptera,Crambidae,Anageshna,Anageshna primordialis,VSEARCH
d3dd287db42c46ec00ee4f9f263ad1a8,Insecta,Lepidoptera,Crambidae,Anania,Anania helvalis,sklearn
35f387c33fc1ea887f00bdfd00b56f8d,Insecta,Lepidoptera,Crambidae,Apogeshna,Apogeshna stenialis,VSEARCH
7bdeb37855323cf78c70d00de38acd1b,Insecta,Lepidoptera,Crambidae,Desmia,Desmia funeralis,VSEARCH
f51974df289e803808177a78bdf311e2,Insecta,Lepidoptera,Crambidae,Elophila,Elophila obliteralis,VSEARCH
25d69ef3d072544c2eae5013af690a95,Insecta,Lepidoptera,Crambidae,Evergestis,Evergestis pallidata,VSEARCH
e693285865a74c2e97190073281f16e6,Insecta,Lepidoptera,Crambidae,Lipocosma,Lipocosma sicalis,VSEARCH
9ec1180451b27d11c61a0171a1fb7811,Insecta,Lepidoptera,Crambidae,Microcrambus,Microcrambus elegans,VSEARCH
70e25f7ac6d819e0525108d80cae7b24,Insecta,Lepidoptera,Crambidae,Palpita,Palpita magniferalis,VSEARCH
9d4ccf411914b570d7ce64af843e02b5,Insecta,Lepidoptera,Crambidae,Parapediasia,Parapediasia teterrellus,VSEARCH
55a17d8326442d559967b1c9445390bf,Insecta,Lepidoptera,Crambidae,Udea,NA,VSEARCH
96f477be989e91d201fe09094829b81a,Insecta,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha leucillana,VSEARCH
aaa613decad715e850dc9f4234903013,Insecta,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha leucillana,VSEARCH
2a6c26d719db115883883af5abb3aa2d,Insecta,Lepidoptera,Depressariidae,Machimia,Machimia tentoriferella,VSEARCH
e10e463410414f95e729e5ab92f2e93f,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis quercicella,VSEARCH
f4f404500060f46af505f0148e4e8883,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella,VSEARCH
1a7173278c2c2e078735cf86bffb0754,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella,VSEARCH
5ce28642e2fb390428181ff78b6f5ce9,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella,VSEARCH
ef5c04c7e3153e5d360af75eac09af4f,Insecta,Lepidoptera,Dryadaulidae,Dryadaula,NA,VSEARCH
f1c71ad2c7374b330363b0fa36cac871,Insecta,Lepidoptera,Dryadaulidae,Dryadaula,NA,VSEARCH
603fe32478c70442014088359eb32855,Insecta,Lepidoptera,Epipyropidae,Fulgoraecia,Fulgoraecia exigua,VSEARCH
59ce421b163a5a80f13e64d63e2f48a1,Insecta,Lepidoptera,Erebidae,Allotria,Allotria elonympha,VSEARCH
2ad4c1c00d807fcd0079ee374762a0e5,Insecta,Lepidoptera,Erebidae,Chytolita,Chytolita morbidalis,VSEARCH
77caa24543bb441e78a7a57259f27185,Insecta,Lepidoptera,Erebidae,Halysidota,Halysidota harrisii,VSEARCH
5d893ad258fc4aeb666d051c38000813,Insecta,Lepidoptera,Erebidae,Halysidota,Halysidota tessellaris,VSEARCH
18db9e0eb8284ce045c24ed004536d08,Insecta,Lepidoptera,Erebidae,Hypena,Hypena scabra,sklearn
dc1aafc2eba5199cd6994cbbcceb43dc,Insecta,Lepidoptera,Erebidae,Hyperstrotia,Hyperstrotia nana,VSEARCH
611f2bdfbee95b7d4b8b9394c09478c9,Insecta,Lepidoptera,Erebidae,Idia,Idia rotundalis,VSEARCH
78431ed5eb15d51bd674ab0ad8b9c6d4,Insecta,Lepidoptera,Erebidae,Isogona,Isogona tenuis,VSEARCH
b0a4bd9a52de1c58cb7e58ad67aedcb0,Insecta,Lepidoptera,Erebidae,Orgyia,Orgyia leucostigma,VSEARCH
0edb57b810448e9c1117330470acc568,Insecta,Lepidoptera,Erebidae,Panopoda,Panopoda rufimargo,VSEARCH
3c9dea5d7540eb08c0c9d8bda04b59a4,Insecta,Lepidoptera,Erebidae,Parallelia,Parallelia bistriaris,sklearn
773d3cc7acbe73154784afbd19c667ca,Insecta,Lepidoptera,Erebidae,Parallelia,Parallelia bistriaris,VSEARCH
b2f9429494612134e7018c456cee890c,Insecta,Lepidoptera,Erebidae,Sigela,Sigela brauneata,VSEARCH
2a34a101a412072ddb74d3b7a8d8511b,Insecta,Lepidoptera,Erebidae,Spiloloma,Spiloloma lunilinea,VSEARCH
9a73a0371bfa3a3772222870526c4818,Insecta,Lepidoptera,Erebidae,Tetanolita,Tetanolita mynesalis,VSEARCH
c79abf4d2196352b2a48b54a9ad248c6,Insecta,Lepidoptera,Erebidae,Zanclognatha,Zanclognatha obscuripennis,VSEARCH
fda92cf77746ec686e5a580278b37b1f,Insecta,Lepidoptera,Euteliidae,Paectes,Paectes abrostoloides,VSEARCH
1832212855483d017cacd42671ca523f,Insecta,Lepidoptera,Gelechiidae,Aristotelia,Aristotelia rubidella,VSEARCH
59fffc51ec93a32ab8c3b0cb948db71c,Insecta,Lepidoptera,Gelechiidae,Arogalea,Arogalea cristifasciella,sklearn
fef6a45a90a8740197aef9c08b23e833,Insecta,Lepidoptera,Gelechiidae,Battaristis,NA,VSEARCH
0835fed95eff76f5d26159579c6f0c25,Insecta,Lepidoptera,Gelechiidae,Chionodes,Chionodes discoocellella,VSEARCH
6fa9d2be9be1529193587f6c869ce95a,Insecta,Lepidoptera,Gelechiidae,Chionodes,Chionodes fuscomaculella,VSEARCH
295abccf7ce4c66297ee28eb2239b622,Insecta,Lepidoptera,Gelechiidae,Chionodes,Chionodes rabula,VSEARCH
4c11f03555e3e85a7a2eda95f590ab85,Insecta,Lepidoptera,Gelechiidae,Coleotechnites,Coleotechnites florae,VSEARCH
ccb64fe45a6ad8ebaa44ef7873d0c9e1,Insecta,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris ligulella,VSEARCH
4b0a4ff227392528f629b03283a173c3,Insecta,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris punctipennella,sklearn
75439b19bfc2cb22a8bc09bc3826f776,Insecta,Lepidoptera,Gelechiidae,Fascista,Fascista cercerisella,sklearn
36cca6c98dbf88b64802431d570bea30,Insecta,Lepidoptera,Gelechiidae,Helcystogramma,Helcystogramma melantherella,VSEARCH
0a03b933a9452fc2dbe03f785f9a7853,Insecta,Lepidoptera,Gelechiidae,Monochroa,NA,VSEARCH
26c564d2a176745946552dc23ba4e906,Insecta,Lepidoptera,Gelechiidae,Pseudotelphusa,Pseudotelphusa quercinigracella,sklearn
f0020f8b55f23371dcb93740c91c25cd,Insecta,Lepidoptera,Gelechiidae,Sinoe,Sinoe kwakae,VSEARCH
1eeb4a507a9fc2d8df39a59397e2cb46,Insecta,Lepidoptera,Gelechiidae,Stegasta,Stegasta bosqueella,VSEARCH
158cbd0fc1e3cd97c626aa1404d5e24f,Insecta,Lepidoptera,Gelechiidae,NA,NA,sklearn
031a77cf2b8938e7dffca3ecf3fa8c2f,Insecta,Lepidoptera,Geometridae,Cyclophora,Cyclophora packardi,VSEARCH
d7b571e262397f966e747a3e0e037bc8,Insecta,Lepidoptera,Geometridae,Digrammia,Digrammia gnophosaria,sklearn
403cb84fcfca3bdb5e1b722a4ed2b9e0,Insecta,Lepidoptera,Geometridae,Digrammia,Digrammia gnophosaria,VSEARCH
62b8e96806ceacbe930c42b6aee374dd,Insecta,Lepidoptera,Geometridae,Eusarca,Eusarca confusaria,VSEARCH
93541ffcf9f5d414b7f6ac6180cfb44b,Insecta,Lepidoptera,Geometridae,Eutrapela,Eutrapela clemataria,VSEARCH
7590dbefaf8703f0d364258dd0f9353e,Insecta,Lepidoptera,Geometridae,Hypagyrtis,NA,VSEARCH
c225c34f0c5b7eb6d368d3020080a5db,Insecta,Lepidoptera,Geometridae,Iridopsis,Iridopsis pergracilis,sklearn
1e4fc5d324153fcbcb5105272178997e,Insecta,Lepidoptera,Geometridae,Macaria,NA,VSEARCH
c892cf4fce94743508b9d034023908b8,Insecta,Lepidoptera,Geometridae,Melanolophia,NA,sklearn
7e2b74e8e163ac8751604c66bbec88bb,Insecta,Lepidoptera,Geometridae,Mellilla,Mellilla xanthometata,VSEARCH
90b9a2150211311854d3b7a6da8fd955,Insecta,Lepidoptera,Geometridae,Timandra,Timandra amaturaria,VSEARCH
47af33f2f745d3ad06205e99b30d4e8d,Insecta,Lepidoptera,Geometridae,NA,NA,sklearn
af8864e3e98fc703b53c233b21f4cff7,Insecta,Lepidoptera,Geometridae,NA,NA,sklearn
42d026a37a551e83fcb92bd981e382d8,Insecta,Lepidoptera,Geometridae,NA,NA,VSEARCH
d99b715fdeebb2d83829ff7f24d98a97,Insecta,Lepidoptera,Gracillariidae,Acrocercops,Acrocercops albinatella,VSEARCH
d9a575a78430c7315061fc21149177b9,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia bimaculatella,VSEARCH
df6da6e33b18946cc0b30b11d14322e7,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia bimaculatella,VSEARCH
a06f127bcc95f13abe05e42e90afbebc,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia blandella,VSEARCH
1c694c4531fcce0adca248305100a787,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia negundella,VSEARCH
5edd663124292444b3f03b16f6d9c28a,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia packardella,VSEARCH
5f95f94cc6cb3d1681c14daa60c969ad,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia sassafrasella,sklearn
cf29e9fd93f1a68b4a99dfb623147b8d,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia sassafrasella,VSEARCH
db64c2b4aeb11ad1615f0b6db14bed0c,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia stigmatella,VSEARCH
c9f45d93925c7ba21016d7e1bf626089,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia violacella,VSEARCH
8574fa2343da4d1af6c76c8ad2ef6d14,Insecta,Lepidoptera,Gracillariidae,Caloptilia,NA,VSEARCH
497d8aaa5eedd2c5b7746eb84ca531b6,Insecta,Lepidoptera,Gracillariidae,Cameraria,Cameraria caryaefoliella,VSEARCH
b3d58fb02e8563e363621448b7cb4fdd,Insecta,Lepidoptera,Gracillariidae,Cameraria,Cameraria corylisella,VSEARCH
0cff06a5d3e5ce3b3e034ecee9dc5a49,Insecta,Lepidoptera,Gracillariidae,Cameraria,Cameraria hamadryadella,VSEARCH
c0615426f1c581ecd2921e389ea235d5,Insecta,Lepidoptera,Gracillariidae,Cameraria,Cameraria saccharella,sklearn
918c968ef00e62772ef3376bb21a17a4,Insecta,Lepidoptera,Gracillariidae,Cameraria,Cameraria ulmella,VSEARCH
8c590709aaf4d262fb0184dd830bb992,Insecta,Lepidoptera,Gracillariidae,Cameraria,NA,sklearn
cdc7ae883fcbe23ca3f44e49e8331a63,Insecta,Lepidoptera,Gracillariidae,Cremastobombycia,Cremastobombycia solidaginis,VSEARCH
38c92636bfa68a6a7d20a0e9a6508168,Insecta,Lepidoptera,Gracillariidae,Marmara,NA,VSEARCH
221d390b3dec2053f8dede1b2793bed8,Insecta,Lepidoptera,Gracillariidae,Neurobathra,NA,VSEARCH
08b6fe599db9086731ca3554e53e20fd,Insecta,Lepidoptera,Gracillariidae,Parornix,NA,VSEARCH
6def304abe6a0863f3b12abffee9efdd,Insecta,Lepidoptera,Gracillariidae,Parornix,NA,VSEARCH
e8fc7441f6088120c85862f9364905b5,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter argentinotella,sklearn
db25741201a1f319206a24a0f652d41a,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter basistrigella,sklearn
493309bfd54be93344652f9b9116e93a,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter trinotella,sklearn
64743f0b54bd91535d56326ef594a5a9,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter trinotella,sklearn
d19ac647abdf616d97441e8c2534db3a,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,NA,sklearn
a3c870886e4330e1c8f9edccd7ac8b05,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,NA,sklearn
c9775a42171e61aafe93afacd3f01f71,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,NA,sklearn
66b538dafd0d9dc19d466b4e8476aa1f,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,NA,sklearn
b2551abb822e7e730f0f4b74d2bc43ac,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,NA,VSEARCH
ca2e1f436ccd3b4067bcdd5207863044,Insecta,Lepidoptera,Lasiocampidae,Artace,Artace Montero10,sklearn
ae2b1527da72c9372359e7e73e8283ea,Insecta,Lepidoptera,Lecithoceridae,Martyringa,Martyringa latipennis,VSEARCH
4f03173c1572ea635a6752b382b5861f,Insecta,Lepidoptera,Lecithoceridae,Martyringa,Martyringa ravicapitis,sklearn
3eb63cd0e4cdafb61ff7890d8c59d808,Insecta,Lepidoptera,Limacodidae,Lithacodes,Lithacodes fasciola,VSEARCH
9e72ab47c8f354c452b22712041bb8eb,Insecta,Lepidoptera,Meessiidae,Eudarcia,Eudarcia eunitariaeella,sklearn
d1e738b4e43eefe0e9ef7e50168adb8a,Insecta,Lepidoptera,Momphidae,Mompha,NA,VSEARCH
8d7e2a8356322ab7c710f75e34ff9625,Insecta,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia ulmella,VSEARCH
caea36bff894ddb3dfbc71b851ea0042,Insecta,Lepidoptera,Nepticulidae,NA,NA,VSEARCH
96c3081d9254e4fd25c4b7f9d86f1aab,Insecta,Lepidoptera,Notodontidae,Gluphisia,Gluphisia septentrionis,VSEARCH
74a69ac21103e8602876f872e4a7f17a,Insecta,Lepidoptera,Nymphalidae,Libytheana,Libytheana carinenta,VSEARCH
3a29b24882a343a2d6958989c69a4f8f,Insecta,Lepidoptera,Nymphalidae,Megisto,Megisto cymela,VSEARCH
8f97a57398350d8f2b91e161b5972863,Insecta,Lepidoptera,Nymphalidae,Phyciodes,NA,VSEARCH
6f79835611b98cc97d4b2e4de17fbb3a,Insecta,Lepidoptera,Oecophoridae,Epicallima,Epicallima argenticinctella,VSEARCH
b2d734b4364c53c5fbcbb564fac82fb2,Insecta,Lepidoptera,Oecophoridae,Epicallima,Epicallima argenticinctella,VSEARCH
62f3f2d32c53e9c0fa0183f78539af1d,Insecta,Lepidoptera,Oecophoridae,Inga,Inga sparsiciliella,VSEARCH
72ec9715d4408f436a01378bdfd6f69a,Insecta,Lepidoptera,Psychidae,Thyridopteryx,Thyridopteryx ephemeraeformis,VSEARCH
0039ac8608e8925d81ca6fbb667b8612,Insecta,Lepidoptera,Pterophoridae,Hellinsia,NA,VSEARCH
837038e2ef31d5ff2457b2f3045981a3,Insecta,Lepidoptera,Pyralidae,Ephestiodes,Ephestiodes infimella,VSEARCH
0bd8a5c9e88e9bdf167f1a6184a3cd98,Insecta,Lepidoptera,Pyralidae,Epipaschia,Epipaschia superatalis,VSEARCH
51f3a50ff9cd9bd295ec57ee118b56ad,Insecta,Lepidoptera,Pyralidae,Salebriaria,NA,sklearn
14a5105957afd401a6e03dd81c6fe654,Insecta,Lepidoptera,Pyralidae,NA,NA,VSEARCH
36f73bf84706dcc60fd781f8d299da3e,Insecta,Lepidoptera,Sphingidae,Amorpha,Amorpha juglandis,VSEARCH
46f68fb7accd2cf2419ca3cd22da3646,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus mortipennella,VSEARCH
858ca922d1854ec50251022b68356340,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus plumifrontella,VSEARCH
467bd68309fd5af18da3ade9c9258cb6,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus propinqua,sklearn
ff203f395863432252fa036f7530553e,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus propinqua,sklearn
ccbfa51be33f44b29883b5b3d77eb720,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus propinqua,VSEARCH
5c42104e910b915a1dcd29f96ee60a07,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus texanella,VSEARCH
a7ab5be696f38ed02bd96426234f1c2e,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus texanellus,sklearn
8637dc1996ca31c9ec7e19426db30f1b,Insecta,Lepidoptera,Tineidae,Diachorisia,Diachorisia velatella,VSEARCH
b1b3cef72eccc86bcc44dcd82095c9a2,Insecta,Lepidoptera,Tineidae,Homosetia,Homosetia costisignella,VSEARCH
2bcb8c8b5f8c493d740419bd51f7ab78,Insecta,Lepidoptera,Tineidae,Homosetia,Homosetia DRD49,VSEARCH
40eb03bafee0545c008ced670ca861ed,Insecta,Lepidoptera,Tineidae,Homosetia,Homosetia tricingulatella,VSEARCH
fc9804b03328e586de91c8ab053dbd22,Insecta,Lepidoptera,Tineidae,Homosetia,NA,sklearn
24ae9a6be9fab1144e59b110830eb961,Insecta,Lepidoptera,Tineidae,Homosetia,NA,VSEARCH
a1eac986d36fcb7cb3fb0a5995ec0887,Insecta,Lepidoptera,Tineidae,Homosetia,NA,VSEARCH
5cdfad0898eea261672a05e4f3e80b4f,Insecta,Lepidoptera,Tineidae,Homostinea,Homostinea curviliniella,VSEARCH
8f9a6e9d5591990cf191924377564195,Insecta,Lepidoptera,Tineidae,Hybroma,Hybroma servulella,VSEARCH
2a4cb302666516e6db4f9ff6670a8df9,Insecta,Lepidoptera,Tineidae,Isocorypha,Isocorypha mediostriatella,sklearn
82f40de2091bdd2c1384a3c8f30b7378,Insecta,Lepidoptera,Tineidae,Isocorypha,Isocorypha mediostriatella,sklearn
da8ba515788c472ba849b8f94b6f01e6,Insecta,Lepidoptera,Tineidae,Monopis,NA,VSEARCH
d0ae6517e9c9c5658d868e3cfb028c8f,Insecta,Lepidoptera,Tineidae,Nemapogon,Nemapogon acapnopennella,VSEARCH
d3a92129da3b43ffdc3974f91323f711,Insecta,Lepidoptera,Tineidae,Nemapogon,Nemapogon angulifasciella,VSEARCH
47a78cfe583feb992673d42749f78215,Insecta,Lepidoptera,Tineidae,Nemapogon,Nemapogon interstitiella,sklearn
6ee07078285d143dbda7d8a83bef28f4,Insecta,Lepidoptera,Tineidae,Nemapogon,Nemapogon interstitiella,sklearn
90666d179970de22956ecb70a9efe3fe,Insecta,Lepidoptera,Tineidae,Nemapogon,NA,sklearn
1c3215b12dfd1d8e4fe482c93d0edb65,Insecta,Lepidoptera,Tineidae,Nemapogon,NA,sklearn
f85b7fc104c8d4409fda3af5b22c33b6,Insecta,Lepidoptera,Tineidae,Niditinea,Niditinea orleansella,sklearn
40492dd19e2644dd46c72260498cf3db,Insecta,Lepidoptera,Tineidae,Niditinea,Niditinea orleansella,sklearn
5d2824cd4c39daea3361a7445cffa91c,Insecta,Lepidoptera,Tineidae,Pelecystola,Pelecystola nearctica,VSEARCH
fa9845335ebc6999b3aaadaf9ebd0943,Insecta,Lepidoptera,Tineidae,Scardiella,Scardiella approximatella,VSEARCH
a349c90c3d2e94e7699935789a5ba398,Insecta,Lepidoptera,Tineidae,Tinea,Tinea carnariella,VSEARCH
33064795f640ef4107b34d4820eeb557,Insecta,Lepidoptera,Tineidae,Xylesthia,Xylesthia pruniramiella,sklearn
