FeatureID,Class,Order,Family,Genus,Species,Classifier,nDetections,nReads,pDetections,pReads
9238b44c34d35aca831e515d9555e585,Insecta,Diptera,Chironomidae,Tribelos,NA,VSEARCH,1,19,0.005291005291005291,3.3863505122300723e-6
92b09815880e3038cbc00afb1987d5a3,Insecta,Diptera,Asilidae,Cerotainia,Cerotainia macrocera,VSEARCH,1,7,0.005291005291005291,1.2476028202952899e-6
93362c15cc8d2500cb01ab8f8405793a,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,140,0.005291005291005291,2.4952056405905796e-5
953df0032023bb5315ce084def3b5dbf,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum convictum,sklearn,1,7,0.005291005291005291,1.2476028202952899e-6
95854d0fdd1e5921e10c05f43a0bfdfe,Insecta,Diptera,Sciaridae,NA,NA,sklearn,1,58,0.005291005291005291,1.0337280511018115e-5
9625b34ac5696778d08b390e8120e576,Insecta,Diptera,Chaoboridae,Chaoborus,Chaoborus punctipennis,sklearn,1,21,0.005291005291005291,3.742808460885869e-6
985fb84dedc559df91b2e5d595aba129,Insecta,Diptera,Tabanidae,Tabanus,NA,sklearn,1,39,0.005291005291005291,6.950929998788043e-6
996fba25396f3d7df0398dc289925958,Insecta,Diptera,Ceratopogonidae,Bezzia,NA,VSEARCH,1,27,0.005291005291005291,4.812182306853261e-6
9a866dba5d1e39293a6ee66362c9b831,Insecta,Diptera,Mycetophilidae,NA,NA,sklearn,1,6,0.005291005291005291,1.0693738459673912e-6
9ac8969696c241935b09cbcf4f2ef5a7,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,163,0.005291005291005291,2.9051322815447462e-5
9eec92f11b6bd68badaf30d80ff15baf,Insecta,Diptera,Chironomidae,Glyptotendipes,NA,sklearn,1,31,0.005291005291005291,5.525098204164854e-6
9f8d32e50f20efcbb32a5ed516450896,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia halterella,sklearn,1,11,0.005291005291005291,1.960518717606884e-6
a02de0354d77343fb37b859c6060f08c,Insecta,Diptera,Dolichopodidae,NA,NA,sklearn,1,7,0.005291005291005291,1.2476028202952899e-6
a0af8ebf07ba2c68d82dc2e9746d0392,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,38,0.005291005291005291,6.772701024460145e-6
a1a6f3a552a455bb4bd84f0b02ff3279,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,sklearn,1,38,0.005291005291005291,6.772701024460145e-6
a2946c49459b0dc6d85ca0c735cf7258,Insecta,Diptera,Limoniidae,Gonomyia,NA,sklearn,1,16,0.005291005291005291,2.8516635892463766e-6
a5005baabab3196ff089c3ea59801937,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,7,0.005291005291005291,1.2476028202952899e-6
a78d76510e14467d5fa75c8a5b35ba05,Insecta,Diptera,Milichiidae,Phyllomyza,NA,sklearn,1,42,0.005291005291005291,7.485616921771738e-6
a8aa5d9867898f94aff603ed14ac503a,Insecta,Diptera,Psychodidae,NA,NA,VSEARCH,1,269,0.005291005291005291,4.7943594094204704e-5
a95803e6e09fea929e20c488223f7190,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,sklearn,1,45,0.005291005291005291,8.020303844755435e-6
aa5f7208c12caec6e2fde2c79e4fea96,Insecta,Diptera,Chironomidae,NA,NA,VSEARCH,1,72,0.005291005291005291,1.2832486151608695e-5
ac65e0d9f9935a269d4b658ae1db036f,Insecta,Diptera,Tipulidae,Tipula,Tipula coloradensis,VSEARCH,1,19,0.005291005291005291,3.3863505122300723e-6
adae6ce867dab35ee58ddc6bf9e5b8fa,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,sklearn,1,43,0.005291005291005291,7.663845896099637e-6
ae93808a83f4d77eabd365f54974d964,Insecta,Diptera,Drosophilidae,Zaprionus,Zaprionus indianus,VSEARCH,1,59,0.005291005291005291,1.0515509485346014e-5
aef290281fbb5168ecb55e1136f17d6d,Insecta,Diptera,Phoridae,NA,NA,sklearn,1,6,0.005291005291005291,1.0693738459673912e-6
b036dc314d747c0b0e055952ea4ad23f,Insecta,Diptera,Limoniidae,NA,NA,sklearn,1,57,0.005291005291005291,1.0159051536690216e-5
b1b174d92fe684b26a3959250ffc8953,Insecta,Diptera,Tabanidae,Tabanus,NA,sklearn,1,44,0.005291005291005291,7.842074870427536e-6
b2ad6a6acadcf77778f66b80aa3af9b1,Insecta,Diptera,Tabanidae,Tabanus,NA,sklearn,1,11,0.005291005291005291,1.960518717606884e-6
b4f6629788948239982518c763b1f880,Insecta,Diptera,Cecidomyiidae,NA,NA,VSEARCH,1,34,0.005291005291005291,6.05978512714855e-6
b678cf9ce2297b9e057d0d8962ce20b7,Insecta,Diptera,Limoniidae,Pseudolimnophila,Pseudolimnophila luteipennis,sklearn,1,29,0.005291005291005291,5.1686402555090574e-6
bb3fc61111713aa35d1c617af7702ec6,Insecta,Diptera,Muscidae,Atherigona,NA,VSEARCH,1,103,0.005291005291005291,1.8357584355773548e-5
bd1f0a535e950b3ef80dee8ab7df1b5b,Insecta,Diptera,Chironomidae,NA,NA,VSEARCH,1,15,0.005291005291005291,2.673434614918478e-6
bd821c968f0fb233c8aaeec0813760e2,Insecta,Diptera,Chironomidae,NA,NA,sklearn,1,13,0.005291005291005291,2.316976666262681e-6
bf45cba7f879b42edc767de5251c5cb8,Insecta,Diptera,Clusiidae,Sobarocephala,Sobarocephala latifrons,VSEARCH,1,4,0.005291005291005291,7.129158973115941e-7
bfac75401a684fabd74a3b7a4bb49ac9,Insecta,Diptera,Chironomidae,NA,NA,sklearn,1,11,0.005291005291005291,1.960518717606884e-6
c0ba00e48c1e4defb25a7f0c7ac7dc37,Insecta,Diptera,Chironomidae,Dicrotendipes,Dicrotendipes tritomus,VSEARCH,1,69,0.005291005291005291,1.2297799228624999e-5
c15965caffea20beeb3ceba247dd918b,Insecta,Diptera,Chironomidae,Procladius,Procladius bellus,sklearn,1,5,0.005291005291005291,8.911448716394927e-7
c377e3819be592b568fa242d64651ea5,Insecta,Diptera,Tabanidae,Tabanus,NA,sklearn,1,482,0.005291005291005291,8.59063656260471e-5
c3b94325e9cbad74da0a3b587304ae15,Insecta,Diptera,Tipulidae,Tipula,Tipula sayi,VSEARCH,1,49,0.005291005291005291,8.733219742067029e-6
c415501bdf3b3c215bee406bcfdab452,Insecta,Diptera,Tipulidae,Nephrotoma,NA,sklearn,1,12,0.005291005291005291,2.1387476919347824e-6
c50a7728b58c4d5c07788415e91dcb5a,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,21,0.005291005291005291,3.742808460885869e-6
c7300801685c4fde2d3e0b05ebf8b7f8,Insecta,Diptera,Chironomidae,Chironomus,NA,sklearn,1,61,0.005291005291005291,1.0871967434001811e-5
c7c0d0ed4a02a987744a5cbfd4de71b9,Insecta,Diptera,Chironomidae,Glyptotendipes,NA,sklearn,1,72,0.005291005291005291,1.2832486151608695e-5
c9627fce2acd4c4f1f957bd31d7243cc,Insecta,Diptera,Ceratopogonidae,Atrichopogon,Atrichopogon fusculus,sklearn,1,14,0.005291005291005291,2.4952056405905797e-6
cfb09942e286f342550af126fe3101de,Insecta,Diptera,Chironomidae,Glyptotendipes,Glyptotendipes meridionalis,sklearn,1,107,0.005291005291005291,1.9070500253085143e-5
d15c748f357b1c9f514bb9a1fe65acc6,Insecta,Diptera,Chironomidae,Procladius,NA,VSEARCH,1,8,0.005291005291005291,1.4258317946231883e-6
d42ece848961c084222e51ad4ae9bc64,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,5,0.005291005291005291,8.911448716394927e-7
d4f7bc45628a70af0b70d9926756e72a,Insecta,Diptera,Tachinidae,Chetogena,Chetogena scutellarisDHJ02,VSEARCH,1,78,0.005291005291005291,1.3901859997576085e-5
d50de33588f7ba0f6397e3feb5180363,Insecta,Diptera,Mycetophilidae,Zygomyia,NA,VSEARCH,1,1481,0.005291005291005291,2.6395711097961774e-4
d5614f7a87c58013b5b47c844b94f444,Insecta,Diptera,Anthomyiidae,Eustalomyia,NA,VSEARCH,1,808,0.005291005291005291,1.4400901125694203e-4
d89a63894cc3f5d286103617a358570e,Insecta,Diptera,Culicidae,Culex,Culex erraticus,sklearn,1,550,0.005291005291005291,9.80259358803442e-5
db69205c5925000dc665bae0626ce003,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,sklearn,1,109,0.005291005291005291,1.942695820174094e-5
dcbee9f01a25b62f5a3b6cf9e040980f,Insecta,Diptera,Chaoboridae,Chaoborus,Chaoborus punctipennis,sklearn,1,224,0.005291005291005291,3.9923290249449276e-5
dd282b616ffd8c3589b1b301db1d0d3c,Insecta,Diptera,Chironomidae,Polypedilum,NA,VSEARCH,1,67,0.005291005291005291,1.1941341279969201e-5
de820663be1bb0e5f4b0357e7d4f1ac7,Insecta,Diptera,Chironomidae,Chironomus,NA,sklearn,1,18,0.005291005291005291,3.208121537902174e-6
df619a20d7940f485819628bca470b0d,Insecta,Diptera,Ceratopogonidae,Stilobezzia,Stilobezzia antennalis,sklearn,1,6,0.005291005291005291,1.0693738459673912e-6
dfef803ad463f32243d32ea8045bcf09,Insecta,Diptera,Chironomidae,Cryptochironomus,NA,VSEARCH,1,5,0.005291005291005291,8.911448716394927e-7
e17362ad99817a19ddcd3a7fa3049942,Insecta,Diptera,Cecidomyiidae,NA,NA,sklearn,1,24,0.005291005291005291,4.277495383869565e-6
e2ad07f2fe180f74789d19765388e1d6,Insecta,Diptera,Tabanidae,Tabanus,NA,sklearn,1,52,0.005291005291005291,9.267906665050723e-6
e39de179041fc5c3d5aa19bda77346f0,Insecta,Diptera,Anisopodidae,Mycetobia,NA,VSEARCH,1,118,0.005291005291005291,2.1031018970692028e-05
e64cd5f2d8f21ef4e49e6fb964e6465c,Insecta,Diptera,Mycetophilidae,Leia,NA,VSEARCH,1,16,0.005291005291005291,2.8516635892463766e-6
e82abdcb7039e1d9a2086484dffc56cf,Insecta,Diptera,Mycetophilidae,Clastobasis,NA,VSEARCH,1,30,0.005291005291005291,5.346869229836956e-6
e8b3484d07a0fdeeca033d8868002e8d,Insecta,Diptera,Tachinidae,Cholomyia,Cholomyia inaequipes,VSEARCH,1,182,0.005291005291005291,3.243767332767754e-5
ebb526be916826b4b45c38a35d0d77f1,Insecta,Diptera,Chironomidae,Phaenopsectra,NA,sklearn,1,24,0.005291005291005291,4.277495383869565e-6
ebb53584f837c71a49b43b7b757d2495,Insecta,Diptera,Culicidae,NA,NA,sklearn,1,23,0.005291005291005291,4.099266409541666e-6
f070442ac434d34f4e7397a33f4da010,Insecta,Diptera,Mydidae,Apiophora,Apiophora quadricinctata,sklearn,1,10,0.005291005291005291,1.7822897432789854e-6
f1f65ba7057eea2fe69844ddf57796df,Insecta,Diptera,Keroplatidae,NA,NA,VSEARCH,1,142,0.005291005291005291,2.5308514354561593e-5
f248ec4741357ca401229d4735beca04,Insecta,Diptera,Fanniidae,Fannia,NA,VSEARCH,1,54,0.005291005291005291,9.624364613706521e-6
f314462837e4131ab5753d8e9aa4b946,Insecta,Diptera,Ceratopogonidae,NA,NA,sklearn,1,14,0.005291005291005291,2.4952056405905797e-6
f37ca00c1459bc901c15329d30c40e3f,Insecta,Diptera,Tipulidae,Tipula,Tipula abdominalis,VSEARCH,1,306,0.005291005291005291,5.4538066144336954e-5
f44d978be5a40a6f303d59cc65950ad5,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya winnertzi,sklearn,1,12,0.005291005291005291,2.1387476919347824e-6
f59e61c9a39b49c3642137ae35a99a0b,Insecta,Diptera,Culicidae,Culex,NA,sklearn,1,79,0.005291005291005291,1.4080088971903984e-5
f810ef611e160eb726059e1a6015c777,Insecta,Diptera,Chloropidae,Chlorops,NA,VSEARCH,1,56,0.005291005291005291,9.980822562362319e-6
f8c9b22e71294adbd6411bbd91c92a4b,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn,1,51,0.005291005291005291,9.089677690722825e-6
f95fbc56c37e7479e8ecc16169f6e10f,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn,1,11,0.005291005291005291,1.960518717606884e-6
f99b30316083da7d402876870334566f,Insecta,Diptera,Chironomidae,NA,NA,VSEARCH,1,12,0.005291005291005291,2.1387476919347824e-6
f99b7d6db1594b2f69140a3b27950135,Insecta,Diptera,Culicidae,Culiseta,Culiseta melanura,VSEARCH,1,13,0.005291005291005291,2.316976666262681e-6
fc21d4887a549ff141b8106d9fb9ef36,Insecta,Diptera,Culicidae,Aedes,Aedes hendersoni,sklearn,1,132,0.005291005291005291,2.3526224611282608e-5
05e6d2ccffeea50a66377dacaa4aacf9,Collembola,Entomobryomorpha,Tomoceridae,NA,NA,VSEARCH,1,46,0.005291005291005291,8.198532819083332e-6
653477d7389dc9901740e39d0196ce84,Collembola,Entomobryomorpha,Isotomidae,NA,NA,sklearn,1,22,0.005291005291005291,3.921037435213768e-6
d9da58cab1a0991ed8c2d0707b51d60d,Collembola,Entomobryomorpha,Entomobryidae,Entomobrya,Entomobrya clitellaria,sklearn,1,3599,0.005291005291005291,6.414460786061068e-4
22d6941e40741a993930e52eda93b955,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum,VSEARCH,27,21613,0.14285714285714285,0.003852062822148871
53fb375d0c3b52580912812f2a0f7389,Insecta,Ephemeroptera,Baetidae,Callibaetis,Callibaetis pretiosus,sklearn,1,14,0.005291005291005291,2.4952056405905797e-6
ce282abacec41d18731c8530ef80d804,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium exiguum,sklearn,1,113,0.005291005291005291,2.0139874099052533e-5
fefa053b7f5758d32bb5779cc97c5bd9,Insecta,Ephemeroptera,Palingeniidae,Pentagenia,Pentagenia vittigera,VSEARCH,1,20,0.005291005291005291,3.5645794865579707e-6
9b9c0238bfb28edb2cddb188980bfb9f,Insecta,Hemiptera,Flatidae,NA,NA,VSEARCH,24,20169,0.12698412698412698,0.0035947001832193856
47b2fd12f3c165ed18c47b1e9379db35,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,19,158155,0.10052910052910052,0.028187803434828792
2ea6d734be35da244a5742ac3bded746,Insecta,Hemiptera,Derbidae,Patara,Patara vanduzeei,sklearn,14,1162,0.07407407407407407,2.071020681690181e-4
83e4473abf73f22cf6433778bf00f5c0,Insecta,Hemiptera,Cimicidae,Cimex,Cimex adjunctus,sklearn,12,11902,0.06349206349206349,0.0021212812524506485
85e3830144fde436abc5001b550f78eb,Insecta,Hemiptera,Miridae,NA,NA,sklearn,12,898,0.06349206349206349,1.600496189464529e-4
1bc4636504cd5c17aba61eed5eb99ee1,Insecta,Hemiptera,Derbidae,Apache,Apache degeerii,VSEARCH,11,1980,0.0582010582010582,3.528933691692391e-4
939e768b64a8ab16134780f9dc76018e,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,VSEARCH,11,4847,0.0582010582010582,8.638758385673243e-4
f05866451ab0920cd0cc67b4b45fd5a0,Insecta,Hemiptera,Miridae,Hyaliodes,Hyaliodes vitripennis,VSEARCH,10,4856,0.05291005291005291,8.654798993362753e-4
e5e569dbc2c9b488f21acec8a0733fbc,Insecta,Hemiptera,Miridae,NA,NA,sklearn,9,323,0.047619047619047616,5.756795870791123e-5
65fa6d7e1ef017df8db7cfd342f9395e,Insecta,Hemiptera,Miridae,NA,NA,sklearn,8,438,0.042328042328042326,7.806429075561956e-5
c2cb94c95e32a93a61c9edca37f7909a,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,VSEARCH,8,1078,0.042328042328042326,1.921308343254746e-4
379ff1bbfe5b0957f074acc863f5b99c,Insecta,Hemiptera,Miridae,Neurocolpus,Neurocolpus nubilus,VSEARCH,7,3322,0.037037037037037035,5.92076652717279e-4
57120688a76e6cb9db7140c728238266,Insecta,Hemiptera,Miridae,NA,NA,sklearn,6,4466,0.031746031746031744,7.959705993483948e-4
6e9d4eb6a62022763fbd59df39ede833,Insecta,Hemiptera,Miridae,Lygus,Lygus lineolaris,VSEARCH,6,462,0.031746031746031744,8.234178613948912e-5
a0982513790e7977872ef374424d3906,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,6,312,0.031746031746031744,5.560743999030434e-5
0526ab66fcdedb01e8ea14b368880d3d,Insecta,Hemiptera,Miridae,Tropidosteptes,Tropidosteptes amoenus,VSEARCH,5,119,0.026455026455026454,2.1209247945019926e-5
8079ac93ee95ab3db45bd828fdf12121,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,5,438,0.026455026455026454,7.806429075561956e-5
d4d08df82546fda53244fbb2ae81ea7d,Insecta,Hemiptera,Miridae,Phytocoris,NA,sklearn,5,330,0.026455026455026454,5.881556152820652e-5
002eaa5ab00d8938b1c91dd4575dd111,Insecta,Hemiptera,Derbidae,Otiocerus,Otiocerus wolfei,sklearn,4,1330,0.021164021164021163,2.3704453585610504e-4
00b769e021e8f74979b08d3114f0d4d5,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris eximius,VSEARCH,4,891,0.021164021164021163,1.588020161261576e-4
35ca5ba82060ef59eea0431c2eacbd99,Insecta,Hemiptera,Phylloxeridae,Daktulosphaira,Daktulosphaira vitifoliae,VSEARCH,4,137,0.021164021164021163,2.44173694829221e-5
76dc8113bc421a8c4e861d8b1fabc3cf,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,4,23812,0.021164021164021163,0.00424398833669592
a5a7a4f52ab74926edf11e1e31fcdd59,Insecta,Hemiptera,Aphididae,Pemphigus,Pemphigus populitransversus,VSEARCH,4,77,0.021164021164021163,1.3723631023248188e-5
ef713330d7984d21d8c3dab5d227b28d,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,4,191,0.021164021164021163,3.404173409662862e-5
0333589362a8751a70fa62d1faf99905,Insecta,Hemiptera,Corixidae,Trichocorixa,NA,VSEARCH,3,2356,0.015873015873015872,4.1990746351652894e-4
27c3fdaf4785d3747bdddc4a98b2c6ac,Insecta,Hemiptera,Miridae,NA,NA,sklearn,3,127,0.015873015873015872,2.2635079739643114e-5
36cf893308ad8d773e5215072ca9159c,Insecta,Hemiptera,Phylloxeridae,Phylloxera,NA,sklearn,3,5344,0.015873015873015872,9.524556388082897e-4
3c7749bafde060b1c813760702dde484,Insecta,Hemiptera,Miridae,NA,NA,sklearn,3,33,0.015873015873015872,5.881556152820652e-6
9b0f6241be2cfcedcd35fc5c1d38ca08,Insecta,Hemiptera,Miridae,NA,NA,sklearn,3,290,0.015873015873015872,5.168640255509057e-5
b99f14d43e42ce6cb36b5a198365f69d,Insecta,Hemiptera,Miridae,Deraeocoris,Deraeocoris nebulosus,VSEARCH,3,199,0.015873015873015872,3.546756589125181e-5
f23227a8f30ae40942708199a0f51fb5,Insecta,Hemiptera,Miridae,NA,NA,sklearn,3,87,0.015873015873015872,1.5505920766527173e-5
f63d71466ff67878259ff6d720864e7a,Insecta,Hemiptera,Miridae,NA,NA,sklearn,3,823,0.015873015873015872,1.4668244587186049e-4
fabc1aa4e56bb5d264e91ae936c12ce7,Insecta,Hemiptera,Aphididae,Sitobion,Sitobion avenae,VSEARCH,3,223,0.015873015873015872,3.974506127512138e-5
ff99646ba2337e48b85e31dae102123a,Insecta,Hemiptera,Aphididae,Grylloprociphilus,Grylloprociphilus imbricator,VSEARCH,3,92,0.015873015873015872,1.6397065638166664e-5
3b0cd4fcc298d74e2d0b84a0af4f3451,Insecta,Hemiptera,Cimicidae,Cimex,Cimex adjunctus,sklearn,2,1277,0.010582010582010581,2.2759840021672643e-4
542a2acc6db2cd825094e2af557d117e,Insecta,Hemiptera,Reduviidae,Zelus,Zelus luridus,VSEARCH,2,2361,0.010582010582010581,4.2079860838816846e-4
689d71205f33a8ccbcda8d444761f260,Insecta,Hemiptera,Miridae,NA,NA,sklearn,2,52,0.010582010582010581,9.267906665050723e-6
9028abc1ef6f6a21c58ff7ae47b8a4fc,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,2,69,0.010582010582010581,1.2297799228624999e-5
910cbd756a035fb73698d8bdc802ebab,Insecta,Hemiptera,Acanaloniidae,Acanalonia,NA,VSEARCH,2,784,0.010582010582010581,1.3973151587307246e-4
98e422a7782e9ceadd83319ecfc06fb1,Insecta,Hemiptera,Phylloxeridae,NA,NA,sklearn,2,26,0.010582010582010581,4.633953332525362e-6
b60acf9710e229af30063621769d8274,Insecta,Hemiptera,Cicadellidae,Scaphoideus,NA,VSEARCH,2,204,0.010582010582010581,3.63587107628913e-5
c195ead6ff56c75681f17002e4ce0110,Insecta,Hemiptera,Miridae,Pilophorus,Pilophorus setiger,sklearn,2,163,0.010582010582010581,2.9051322815447462e-5
fd70c0323f24080341e0032def754aee,Insecta,Hemiptera,Aphididae,Shivaphis,Shivaphis celti,VSEARCH,2,14,0.010582010582010581,2.4952056405905797e-6
027cdc8c92ecac4a0a543367c39e5e18,Insecta,Hemiptera,Cicadellidae,NA,NA,sklearn,1,6,0.005291005291005291,1.0693738459673912e-6
031b5eea76efc6c4aa3570a226a17a0f,Insecta,Hemiptera,Rhyparochromidae,NA,NA,sklearn,1,4,0.005291005291005291,7.129158973115941e-7
042ecda76e59e5fb7a278fd96beb8e6f,Insecta,Hemiptera,Issidae,Thionia,Thionia bullata,sklearn,1,11,0.005291005291005291,1.960518717606884e-6
0496512031c452e89193fff9e15a886f,Insecta,Hemiptera,Cicadellidae,Scaphoideus,NA,sklearn,1,63,0.005291005291005291,1.1228425382657607e-5
0c0d731472f9f9d82095fb3f79185424,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,1,108,0.005291005291005291,1.9248729227413042e-5
0e36e2b1cf84f85018668f7746d757b9,Insecta,Hemiptera,Cicadellidae,Eratoneura,NA,VSEARCH,1,7,0.005291005291005291,1.2476028202952899e-6
15336333aa04180b40aef87c380230b7,Insecta,Hemiptera,Derbidae,Omolicna,Omolicna uhleri,VSEARCH,1,93,0.005291005291005291,1.6575294612494563e-5
153b8de33231a3512d363e6288783ded,Insecta,Hemiptera,Aphididae,NA,NA,VSEARCH,1,29,0.005291005291005291,5.1686402555090574e-6
223cdadffc28eb3f856f47b435dfd1c5,Insecta,Hemiptera,Cicadellidae,Draeculacephala,NA,sklearn,1,9,0.005291005291005291,1.604060768951087e-6
25d6c795fa3ae676b9b4947fa1e43841,Insecta,Hemiptera,Delphacidae,Pissonotus,Pissonotus flabellatus,sklearn,1,6,0.005291005291005291,1.0693738459673912e-6
26ad26e95d23d663321d9ba43d5a9267,Insecta,Hemiptera,Miridae,Reuteria,NA,sklearn,1,30,0.005291005291005291,5.346869229836956e-6
304163946fff3683566d79ebac8aea2c,Insecta,Hemiptera,Miridae,NA,NA,sklearn,1,99,0.005291005291005291,1.7644668458461956e-5
3068cb02f109eb4266dd82f2a1ab852f,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,1,21,0.005291005291005291,3.742808460885869e-6
3737a212e0e8a7fe0e592eec71d97aab,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris puella,sklearn,1,611,0.005291005291005291,1.0889790331434601e-4
3ec5b9a973d35940852d40be0ea62877,Insecta,Hemiptera,Rhyparochromidae,Pseudopachybrachius,Pseudopachybrachius basalis,sklearn,1,58,0.005291005291005291,1.0337280511018115e-5
4f66929241a2a781103b930d791f3aff,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,1,13,0.005291005291005291,2.316976666262681e-6
4fbb8481453c2d804d22f3973bacad46,Insecta,Hemiptera,Cicadellidae,NA,NA,VSEARCH,1,26,0.005291005291005291,4.633953332525362e-6
52280933d229f35d99636e094c2019dc,Insecta,Hemiptera,Alydidae,Alydus,NA,VSEARCH,1,32,0.005291005291005291,5.703327178492753e-6
53bc80063cc97759bbdf7cdfc7891556,Insecta,Hemiptera,Delphacidae,Pissonotus,Pissonotus flabellatus,sklearn,1,17,0.005291005291005291,3.029892563574275e-6
55312c4a5c61d920c37f44f9f1a0f384,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,1,36,0.005291005291005291,6.416243075804348e-6
60ac591752556e74ab393a5e261d7e48,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,1,81,0.005291005291005291,1.4436546920559782e-5
7702d28e4ae25bdbc0368b5c878fddef,Insecta,Hemiptera,Miridae,Pilophorus,Pilophorus neoclavatus,sklearn,1,16,0.005291005291005291,2.8516635892463766e-6
80390a7af7020a59a4f7d596f83a531c,Insecta,Hemiptera,Aphididae,Rhopalosiphum,NA,VSEARCH,1,31,0.005291005291005291,5.525098204164854e-6
89fb8569ed91918c1f82c3df670d9acc,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,1,10,0.005291005291005291,1.7822897432789854e-6
93ad94696c5105c103f39960572372c4,Insecta,Hemiptera,Miridae,Blepharidopterus,Blepharidopterus provancheri,VSEARCH,1,67,0.005291005291005291,1.1941341279969201e-5
948fcfa135e7f19f168a4b9a664d6047,Insecta,Hemiptera,Miridae,NA,NA,sklearn,1,36,0.005291005291005291,6.416243075804348e-6
a4e2994f0abe45241cbddb7261802b96,Insecta,Hemiptera,Miridae,Blepharidopterus,Blepharidopterus provancheri,VSEARCH,1,57,0.005291005291005291,1.0159051536690216e-5
a50ea4b8de3fc8320dcee4d558417828,Insecta,Hemiptera,Cicadellidae,Ponana,Ponana puncticollis,VSEARCH,1,24833,0.005291005291005291,0.004425960119484705
b2082c87b68b005079dd3a028f078565,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,1,61,0.005291005291005291,1.0871967434001811e-5
b7d931f11ccde9be37f7746e3abbee21,Insecta,Hemiptera,Tingidae,Corythucha,NA,VSEARCH,1,113,0.005291005291005291,2.0139874099052533e-5
b8489ea75f8ebfec420215604455feb3,Insecta,Hemiptera,Derbidae,Apache,Apache degeerii,sklearn,1,25,0.005291005291005291,4.455724358197464e-6
bbae7b04e836d80b79220481d201a293,Insecta,Hemiptera,Miridae,Hyaliodes,Hyaliodes vitripennis,sklearn,1,151,0.005291005291005291,2.691257512351268e-5
c6c81fb7cf06d55b5db0bee06b049e24,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,1,38,0.005291005291005291,6.772701024460145e-6
c93175cbbcb481b86e3010e2bc09848e,Insecta,Hemiptera,Cicadellidae,NA,NA,sklearn,1,8,0.005291005291005291,1.4258317946231883e-6
cb915d42ca87b216968edc1a8c6a8dde,Insecta,Hemiptera,Derbidae,Otiocerus,Otiocerus signoretii,VSEARCH,1,83,0.005291005291005291,1.479300486921558e-5
cce7db963c6a16ecbdfdb3c02545d9d2,Insecta,Hemiptera,Aphididae,NA,NA,VSEARCH,1,453,0.005291005291005291,8.073772537053803e-5
cfbee16896e6a5da9f4fb54e67566569,Insecta,Hemiptera,Pentatomidae,Dendrocoris,Dendrocoris humeralis,VSEARCH,1,1718,0.005291005291005291,3.061973778953297e-4
d2ade4fa3cd4e9d487f9dc3ef1654de3,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,1,23,0.005291005291005291,4.099266409541666e-6
d699b0cca311d1afa323046cda0c08b8,Insecta,Hemiptera,Corixidae,Corisella,Corisella edulis,VSEARCH,1,109,0.005291005291005291,1.942695820174094e-5
e019e08d18bba8f755a8b03475e92432,Insecta,Hemiptera,Miridae,Neurocolpus,NA,sklearn,1,81,0.005291005291005291,1.4436546920559782e-5
e0d6c9db68217024fd2d6fe8cf3344ef,Insecta,Hemiptera,Cicadellidae,Ponana,NA,sklearn,1,11,0.005291005291005291,1.960518717606884e-6
